Date,DayofWeek,O,H,L,Adj_C,Vol,HKHalfday,HKTurnover,HKVol,HKDeal
2002-11-22,5,10112.51,10128.69,10038.01,10065.32,205486600,0,6398130157,4542962181,77533
2002-11-25,1,10031.33,10118.87,10028.98,10100.77,246009200,0,4837676209,4563519414,68409
2002-11-26,2,10052.44,10057.76,9976.45,9995.52,225905200,0,4885269395,4566134487,71074
2002-11-27,3,9912.84,10013.65,9912.02,9944.59,298967400,0,5045354563,4491117722,66074
2002-11-28,4,10090.43,10168.91,10082.69,10147.84,417455000,0,7317359263,5917486050,93450
2002-11-29,5,10170.3,10170.3,10061.89,10069.87,324384000,0,8097296979,5010909448,78892
2002-12-02,1,10107.96,10205.16,10079.51,10205.16,320709200,0,6494212430,5271594117,83667
2002-12-03,2,10187.85,10246.86,10179.64,10227.01,288807600,0,7046108477,5691339178,92034
2002-12-04,3,10123.26,10123.26,9941.93,9995.73,400244000,0,7410220071,5962106495,92592
2002-12-05,4,9997.62,10036.52,9940.25,10009.88,177262400,0,4925980741,4219181581,62054
2002-12-06,5,9940.6,9978.85,9890.62,9973.75,201891600,0,5060631594,4220558897,62105
2002-12-09,1,9988.69,9999.39,9821.56,9868.48,528145400,0,5584312762,4737874078,71070
2002-12-10,2,9763.79,9868.74,9763.79,9857.99,398318000,0,4650988235,4212313506,63741
2002-12-11,3,9874.93,9884.16,9742,9784.57,304184600,0,6163792250,4850918262,74300
2002-12-12,4,9816.99,9852.57,9772.8,9813.78,167642000,0,4107172719,4532413682,58031
2002-12-13,5,9743.19,9754.86,9695.74,9728.43,194733600,0,4820756091,5432660657,62541
2002-12-16,1,9644.64,9677.85,9627.71,9656.46,150167600,0,4095718135,3970628329,51976
2002-12-17,2,9787.24,9787.64,9682.02,9715.74,225197800,0,5971462441,5686383880,68769
2002-12-18,3,9652.77,9657.45,9527.49,9548.65,232401400,0,6054571387,5476330947,72938
2002-12-19,4,9544.9,9590.21,9477.82,9557.86,263977400,0,5743465851,5323585523,74172
2002-12-20,5,9499.77,9631.53,9478.92,9628.69,225083200,0,4843771121,5010822507,60523
2002-12-23,1,9640.92,9640.92,9552.07,9570.93,226114000,0,3073110471,3457764933,45430
2002-12-24,2,9586.26,9593.93,9554.31,9561.63,103219200,1,1664803633,4180491333,24209
2002-12-27,5,9542.49,9550.59,9426.06,9445.26,137671200,0,2877974395,2491898967,39216
2002-12-30,1,9345.67,9362.7,9244.9,9272.33,220730400,0,4383728675,3491472899,62748
2002-12-31,2,9298.78,9332.02,9291.77,9321.29,76193400,1,1693830338,2942956937,24939
2003-01-02,4,9333.64,9378.35,9294.53,9365.52,126907400,0,2136952270,3124788023,32158
2003-01-03,5,9523.25,9585.66,9520.85,9583.85,291454400,0,4306518343,4587572121,63089
2003-01-06,1,9605.09,9683.86,9560.82,9665.96,234912800,0,4537496026,4706009384,59426
2003-01-07,2,9710.79,9710.79,9592.29,9652.4,267021800,0,5352008506,5990277770,68836
2003-01-08,3,9632.36,9781.08,9624.04,9688.21,202439200,0,6978623030,6175145737,79604
2003-01-09,4,9626.14,9677.59,9599.24,9675.41,129623200,0,5697247315,6441672626,78228
2003-01-10,5,9711.76,9778.28,9688.99,9721.5,172862200,0,7499701886,7873169677,94557
2003-01-13,1,9752.3,9834.08,9752.3,9834.08,197967600,0,7307608449,6963186442,96845
2003-01-14,2,9812.91,9843.81,9780.54,9796.31,168152000,0,6392220773,6348041822,86883
2003-01-15,3,9807.43,9892.7,9807.43,9873.49,215218800,0,6776116181,5524993449,80603
2003-01-16,4,9798.16,9823.63,9727.3,9743.23,189955000,0,6228067068,5515726320,68256
2003-01-17,5,9730.55,9733.44,9597.23,9614.59,171659400,0,5707279257,6025208223,67102
2003-01-20,1,9551.56,9560.39,9501.52,9552.02,176223000,0,5011942715,5167704217,55492
2003-01-21,2,9558.2,9595.26,9548.14,9568.47,142951600,0,5305806367,6137727182,69619
2003-01-22,3,9484.89,9581.24,9456.66,9560.29,177654800,0,6201846843,5933505011,69334
2003-01-23,4,9513.58,9606.87,9513.58,9584.7,143682000,0,6457739316,6053450850,73226
2003-01-24,5,9558.48,9575.27,9416.12,9460.6,220192000,0,7791351727,6081694503,81899
2003-01-27,1,9326.76,9326.76,9253.36,9298.67,192059400,0,5937907038,5074982722,67372
2003-01-28,2,9244.3,9341.11,9237.45,9325.6,132839200,0,5387857194,5288157288,59932
2003-01-29,3,9272.28,9281.99,9203.68,9240.79,179591200,0,6310335376,5634617152,68035
2003-01-30,4,9251.94,9266.15,9179.24,9258.95,151874200,0,5513850166,4536865552,55627
2003-02-04,2,9327.32,9331.95,9208.23,9252.71,157056000,0,5460890623,4263960726,57482
2003-02-05,3,9214.64,9238.92,9156.31,9180.47,156418400,0,6251217256,5199775558,69095
2003-02-06,4,9178.26,9184.76,9094.86,9126.15,191530600,0,6364459552,4860455547,69925
2003-02-07,5,9099.41,9163.67,9072.67,9150.95,153250800,0,5779166879,5383676141,63940
2003-02-10,1,9135.1,9232.14,9131.62,9232.14,145628000,0,5028040183,5116569187,55782
2003-02-11,2,9237.19,9285.06,9151.22,9194.91,201740000,0,6466055038,6554644324,70585
2003-02-12,3,9169.86,9334.9,9162.52,9314.9,173360400,0,6650773489,7405609549,80033
2003-02-13,4,9273.38,9283.23,9142.94,9173.43,182251200,0,7118183579,6885628786,81534
2003-02-14,5,9201.11,9253.87,9191.01,9201.76,127095400,0,5438140188,6052871370,64110
2003-02-17,1,9311.65,9392.86,9311.65,9383.68,193064000,0,6162502127,5828496689,69468
2003-02-18,2,9367.94,9417.7,9342.05,9397.05,123444800,0,4712749038,5211525686,57241
2003-02-19,3,9461.13,9463.99,9389.4,9427.63,171202200,0,5978155763,5683018307,68023
2003-02-20,4,9415.21,9460.89,9381.14,9390.48,157138600,0,6369102175,6191861777,71500
2003-02-21,5,9361.05,9364.83,9231.37,9250.86,175479200,0,6000123474,6828186072,75370
2003-02-24,1,9302.73,9313.81,9231.01,9239.47,119645600,0,3978385699,4941453748,56475
2003-02-25,2,9140.06,9154.42,9103.29,9148.48,188640600,0,5117978501,4932744306,66233
2003-02-26,3,9156.8,9163.33,9097.49,9116.28,129927000,0,4172695834,4478571287,54626
2003-02-27,4,9072.87,9175.32,9029.95,9134.24,189162400,0,5545881685,6596356032,70186
2003-02-28,5,9146.63,9185.81,9111.17,9122.66,149296400,0,5081160474,5877068372,66236
2003-03-03,1,9141.46,9316.27,9141.46,9268.77,213816000,0,7315787956,7587265867,77454
2003-03-04,2,9218.37,9247.83,9164.1,9181.89,123162000,0,4943034660,5771741359,62672
2003-03-05,3,9105.37,9135.01,9059.07,9109.18,177331800,0,6118210654,6601001722,72679
2003-03-06,4,9097.45,9103.56,8952.02,8962.26,196951400,0,6429015066,6877268970,81162
2003-03-07,5,8917.12,8941.23,8869.61,8907.1,177031200,0,6029119722,5869727524,72543
2003-03-10,1,8894.04,8901.66,8821.67,8861.87,205221000,0,6367415738,5448453384,66167
2003-03-11,2,8776.99,8860.51,8757.22,8859.93,216936600,0,6800641745,5935842874,69656
2003-03-12,3,8825.44,8914.58,8825.44,8874.99,186314600,0,5740489973,5946234748,67660
2003-03-13,4,8857.31,8863.64,8764.4,8787.45,202531200,0,6046591897,5324098493,66741
2003-03-14,5,8976.76,8996.05,8933.24,8956.17,194059400,0,5749795218,5540689277,67994
2003-03-17,1,8901.22,8901.22,8795.08,8804.16,143293200,0,4282038729,4042025253,49301
2003-03-18,2,9003.96,9045.18,8976.58,9041.51,226360000,0,6345440856,5718060522,71924
2003-03-19,3,8973.19,9197.93,8913.05,9158.59,358875000,0,9034629901,7687593568,93015
2003-03-20,4,9243.9,9281.6,9127.59,9194.56,310922800,0,8734658604,7996511907,96667
2003-03-21,5,9220.95,9227.2,9146.29,9179.19,239063000,0,6349411304,5930931031,68092
2003-03-24,1,9214.65,9262.77,9087.64,9108.45,248268800,0,6693293346,6976006458,72441
2003-03-25,2,9012.04,9081.39,9008.62,9062.15,165816200,0,5398646051,5790021911,63913
2003-03-26,3,9096.08,9096.08,9027.61,9047.09,144579000,0,4912468147,5489128369,57555
2003-03-27,4,9027.99,9027.99,8850.43,8872.32,249802600,0,6758162788,5978385732,75396
2003-03-28,5,8864.12,8893.57,8812.32,8863.36,205900800,0,5893439455,5365462874,70859
2003-03-31,1,8755.81,8755.81,8586.7,8634.45,324820000,0,8543639051,5857889275,96061
2003-04-01,2,8608.79,8612.42,8465.79,8596.89,312633200,0,8491759933,6519736534,93551
2003-04-02,3,8586.69,8716.1,8550.46,8706.19,256060000,0,7299017225,5956196772,73673
2003-04-03,4,8769.41,8774.58,8639.09,8648.16,222034400,0,6598129919,5502968371,67155
2003-04-04,5,8669.73,8845.8,8662.81,8822.45,235744400,0,6656012628,6305366642,71073
2003-04-07,1,8838.83,8973.81,8754.51,8962.21,221557200,0,6464626597,6094800260,69881
2003-04-08,2,8885.62,8906.99,8786.36,8806.66,205961200,0,6180221853,6117395499,69621
2003-04-09,3,8755.15,8755.15,8588.45,8636.85,275309600,0,8371265099,6385505581,85600
2003-04-10,4,8597.86,8647.75,8559.77,8625.72,240883200,0,6825807173,5992821855,67993
2003-04-11,5,8627.57,8660.88,8552.68,8645.65,254681400,0,6969690472,6284776084,72943
2003-04-14,1,8598.08,8598.08,8493.46,8533.55,190938000,0,6206717508,5978058763,66237
2003-04-15,2,8600.5,8639.36,8549.84,8632.1,166040200,0,5977053157,6026924289,61393
2003-04-16,3,8653.59,8705.27,8609.46,8675.14,171986800,0,5886526626,6004516468,61036
2003-04-17,4,8600.05,8603.3,8558.72,8579.14,188226400,0,5971348524,5021669142,55519
2003-04-22,2,8531.11,8574.79,8479.38,8571.91,193229000,0,5287931705,5076691855,51873
2003-04-23,3,8641.4,8654.62,8493.95,8519.6,320239200,0,8087648164,6907764137,80070
2003-04-24,4,8482.6,8490.08,8403.49,8442.11,332787600,0,8623657014,6063996391,80594
2003-04-25,5,8351.59,8430.62,8331.87,8409.01,290400400,0,8192442810,6321735822,73162
2003-04-28,1,8354.66,8453.69,8354.66,8435.04,237547000,0,6054660153,4974995271,61559
2003-04-29,2,8577.73,8757.59,8577.73,8744.22,366840800,0,10582893896,8189651564,109673
2003-04-30,3,8758.24,8777.08,8700.12,8717.22,329441000,0,9548578508,7325963560,83697
2003-05-02,5,8707.43,8817.74,8707.43,8808.18,270803800,0,7277547866,5715054665,71871
2003-05-05,1,8895.39,8925.19,8875.15,8916.49,203148800,0,6906680791,7859754646,78545
2003-05-06,2,8906.69,8949.06,8863.21,8889.22,219887800,0,6738696564,7132002967,80066
2003-05-07,3,8946.34,8950.34,8834.69,8901.05,217970400,0,8797004533,7468878760,78089
2003-05-09,5,8903.66,9084.16,8878.59,9084.16,339098800,0,10281531298,8333120777,99076
2003-05-12,1,9164.1,9209.76,9150.94,9155.57,286413600,0,8333202434,7417229528,92055
2003-05-13,2,9165.54,9175.69,9101.39,9119.04,202533600,0,6859724210,8369895404,82808
2003-05-14,3,9135.51,9217.26,9069.24,9103.69,234801200,0,7610093115,8207556497,87390
2003-05-15,4,9068.3,9166.55,9055.72,9126.07,214710200,0,6770516254,8121515231,73286
2003-05-16,5,9148.1,9190.73,9052.25,9093.18,176185000,0,6587968017,8203144972,75561
2003-05-19,1,9074.34,9106.94,9029.8,9087.37,143171000,0,5885504469,6766538324,71292
2003-05-20,2,8980.27,9068.98,8973.66,9050.4,149959600,0,6233864710,8163867519,74771
2003-05-21,3,9069.34,9086.36,9020.77,9059.8,201113200,0,7000758400,8850603769,94313
2003-05-22,4,9045.84,9148.14,9025.3,9131.49,210120000,0,7897138419,8745028339,100285
2003-05-23,5,9217.21,9313.98,9208.74,9303.73,305202400,0,10430468527,10251792372,124112
2003-05-26,1,9412.73,9505.79,9411.32,9492.71,327703800,0,10665045857,9688112868,141903
2003-05-27,2,9490.57,9490.57,9417.04,9420.81,276214200,0,8716134567,7901323367,106854
2003-05-28,3,9558.22,9560.86,9483.09,9510.62,321299400,0,9991860120,8513820780,111997
2003-05-29,4,9520.81,9587.17,9483.62,9508.55,276446600,0,8279610967,7518212703,92912
2003-05-30,5,9482.1,9557.54,9461.84,9487.38,250599000,0,7788142030,7103885251,90676
2003-06-02,1,9582.01,9647.36,9580.09,9637.53,257552600,0,7671749569,7226655816,95237
2003-06-03,2,9633.43,9683.01,9563.72,9662.82,294915400,0,7420894348,7832899156,92068
2003-06-05,4,9779.18,9780.85,9634.93,9639.01,385946200,0,10763106172,9672844832,124040
2003-06-06,5,9662.69,9752.77,9610.85,9694.63,518067000,0,9723709478,8724804088,96354
2003-06-09,1,9698.29,9734.35,9660.67,9733.51,253544200,0,7655730416,7912246648,84093
2003-06-10,2,9642.46,9714.73,9625.47,9703.72,236373800,0,8072470891,7832267252,91579
2003-06-11,3,9756.5,9773.54,9645.25,9662.06,273654000,0,9077592209,9130404312,107041
2003-06-12,4,9734.77,9754.63,9684.41,9736.84,213808400,0,8923170693,8439742789,106454
2003-06-13,5,9728.2,9866.66,9692.83,9855.64,343513400,0,12239278690,11327947952,152368
2003-06-16,1,9821.39,9883.19,9819.88,9862.28,225146200,0,9415210428,10447806954,125693
2003-06-17,2,10026.82,10041.96,9975.44,10030.37,349243000,0,10524111171,11189244613,131994
2003-06-18,3,10057.75,10067.86,9935.63,9970.3,399709000,0,10125325193,10490857772,114121
2003-06-19,4,9981.71,10015.45,9935.61,9980.11,251249200,0,9107297286,11879549376,103379
2003-06-20,5,9907.08,9931.58,9885.53,9930.31,164758000,0,7364526480,8432456047,88080
2003-06-23,1,9918.77,9935.85,9727.77,9734.29,234125800,0,8378519502,10836389326,102654
2003-06-24,2,9686.67,9686.67,9571.55,9629.35,256039000,0,8968253886,11081780735,103723
2003-06-25,3,9637.2,9670.49,9605.99,9628.99,146104800,0,6350508083,7854946974,72795
2003-06-26,4,9551.04,9614.73,9526.92,9606.11,175699000,0,6928335887,7834692552,77773
2003-06-27,5,9626.86,9711.22,9613.64,9657.21,165730000,0,7683648703,9042486718,90738
2003-06-30,1,9594.94,9641.62,9564.07,9577.12,189464000,0,6910766123,8474569897,75602
2003-07-02,3,9613.57,9650.39,9512.2,9602.62,263521400,0,9168922288,10328872625,92206
2003-07-03,4,9689.14,9705.63,9593.42,9646.1,278702600,0,8914858180,10045900887,91109
2003-07-04,5,9628.39,9670.42,9569.85,9636.81,156358000,0,5796890320,8314776704,75923
2003-07-07,1,9683.81,9905.47,9637.9,9892.4,267968200,0,9789014436,10092661882,110297
2003-07-08,2,10010.46,10086.45,9983.76,9992.87,386310600,0,12677569530,10733179040,140622
2003-07-09,3,10028.23,10069.71,9997.67,10027.41,283513000,0,12599620907,10401047142,137447
2003-07-10,4,10035.96,10051.75,9946.46,9983.31,211648200,0,9280715014,10899869908,120721
2003-07-11,5,9883.52,9936.18,9854.03,9911.5,203949000,0,8492419299,8954143389,109266
2003-07-14,1,9990.89,10122.57,9980.25,10122.4,225176000,0,10893827308,12796375616,146415
2003-07-15,2,10163.27,10179.61,10030.76,10135.55,262646200,0,12067579555,12543692425,148651
2003-07-16,3,10116.01,10236.89,10093.71,10207.17,203045600,0,11069350238,11915111161,142347
2003-07-17,4,10136.71,10198.95,10035.2,10096.72,207243400,0,11720157601,11636003952,137865
2003-07-18,5,10022.47,10145.52,10012.32,10140.84,1086921200,0,12741190377,9929061692,114759
2003-07-21,1,10189.15,10203.35,10081.14,10102.86,245555000,0,8227207453,10282653852,102817
2003-07-22,2,10059.25,10062.87,9957.98,10008.71,192202000,0,7790064195,10444586467,96988
2003-07-23,3,10018.07,10031.15,9897.69,9900.56,207427000,0,8844545626,10265269247,103496
2003-07-24,4,9900.56,10008.41,9900.56,9923.14,145688200,0,6821630951,10203531325,81732
2003-07-25,5,9885.46,9952.19,9864.45,9939.2,145578000,0,6718846010,8664338282,81208
2003-07-28,1,10031.24,10164.79,10031.24,10134.88,242282600,0,9778795426,9732690088,109795
2003-07-29,2,10133.72,10222.83,10125.81,10198.6,282397000,0,9221716145,8836231147,112071
2003-07-30,3,10180.87,10206.44,10055.51,10121.22,287519200,0,9406446315,9201026782,112390
2003-07-31,4,10103.16,10171.28,10065.31,10134.83,287648800,0,8902884200,11699497190,119048
2003-08-01,5,10184.43,10292.77,10183.37,10248.6,313456600,0,11757891650,10961287309,140579
2003-08-04,1,10208.13,10291,10153.33,10183.14,207461400,0,9155950104,9723297743,119745
2003-08-05,2,10283.87,10285.68,10174.6,10177.38,177532800,0,9473407059,10562089373,111990
2003-08-06,3,10084.42,10084.42,9966.7,9987.54,294305600,0,11139972698,10038647818,120863
2003-08-07,4,9998.6,10011.16,9937.97,9958.05,227656200,0,8747803572,8599798897,96356
2003-08-08,5,9997.94,10026.69,9924.14,9945.22,229164200,0,8254546423,8945065642,98914
2003-08-11,1,9983.88,10099.96,9978.99,10093.54,154525400,0,7579846724,11645720971,110549
2003-08-12,2,10125.81,10187.04,10104.5,10184.17,220316200,0,11753560511,14238066189,150195
2003-08-13,3,10273.03,10365.42,10257.18,10301.47,368262600,0,16142227776,13979001386,184594
2003-08-14,4,10352.09,10374.23,10283.93,10374.02,250020800,0,12027096555,12585119199,136920
2003-08-15,5,10427.15,10434.49,10312.52,10424.56,224160200,0,12514851413,12961412272,142778
2003-08-18,1,10457.35,10527.35,10424.39,10525.04,345808600,0,13532715111,12736790571,169289
2003-08-19,2,10569.05,10617.72,10477.58,10509.29,335816600,0,13935416585,14845168025,180935
2003-08-20,3,10462.27,10576.19,10447.74,10475.33,272315600,0,12098352815,12492584220,141800
2003-08-21,4,10490.57,10655.21,10474.28,10643.63,407549200,0,13904051559,15275481831,165976
2003-08-22,5,10665.56,10768.64,10623.69,10760.73,396032200,0,14949487942,16719226887,182716
2003-08-25,1,10733.12,10845.76,10718.88,10764.22,364139000,0,14734846181,18274814310,190692
2003-08-26,2,10709.6,10753.93,10629.89,10753.93,291578200,0,12849328326,13941229163,151139
2003-08-27,3,10749.88,10797.96,10659,10678.55,264337000,0,11681765912,13294787106,142326
2003-08-28,4,10693.54,10770.44,10675.98,10760.12,231081400,0,10949319943,12155435865,132258
2003-08-29,5,10812.87,10934.52,10804.46,10908.99,406795400,0,15207935915,13748083007,164832
2003-09-01,1,10937.79,11039.43,10899.93,10903.4,298936400,0,14268428040,12978679952,175360
2003-09-02,2,10940.34,10967.52,10879.44,10939.94,143389000,1,7080260469,9056279712,94222
2003-09-03,3,11027.56,11114.5,10989.75,11102.36,385813000,0,17466980126,22146300527,223436
2003-09-04,4,11145.73,11196.18,11062.23,11138.62,467693600,0,18920757449,23504216486,226088
2003-09-05,5,11164.65,11198.96,11104.32,11170.61,292797800,0,12543880648,14922952106,164673
2003-09-08,1,11126.31,11177.4,11076.71,11165.28,331087200,0,11443315231,13563751970,145786
2003-09-09,2,11219.72,11242.15,11029.45,11046.82,303243600,0,12909957918,15758378123,171495
2003-09-10,3,10948.03,10948.03,10784.86,10810.31,325025800,0,14913001983,15116822924,178165
2003-09-11,4,10762.03,10889.05,10762.03,10883.52,226804400,0,10795436124,11961318080,126875
2003-09-15,1,10952.58,11008.88,10871.59,10992.73,259582600,0,10807669700,10542143396,124922
2003-09-16,2,10908.71,11074.94,10873.38,11071.38,273443400,0,11780545250,12947547086,139178
2003-09-17,3,11165.81,11189.91,11075.64,11140.05,423082200,0,14398997266,14307457155,163367
2003-09-18,4,11104.32,11129.95,10984.78,11069.22,269266600,0,12478571648,13144793302,138046
2003-09-19,5,11170.35,11204.87,10949.23,10968.42,422614000,0,18264621272,13302917627,157988
2003-09-22,1,10920.03,11010.14,10822.56,10873.27,275224000,0,11059432926,10685634618,110893
2003-09-23,2,10877.95,10998.19,10841.71,10944.36,247074000,0,10471204982,10571111360,109747
2003-09-24,3,11008.43,11298.96,11008.43,11295.89,465228000,0,19811296917,13368178875,179734
2003-09-25,4,11273.12,11444.72,11230.24,11286.52,627774600,0,21355025827,16987808677,203073
2003-09-26,5,11302.15,11345,11215.71,11290.15,381128800,0,13989362481,13565238513,138053
2003-09-29,1,11256.06,11256.06,11104.34,11141.28,398325800,0,12063854875,9928752749,117366
2003-09-30,2,11227.04,11325.96,11196.98,11229.87,364087200,0,12469466231,11951887925,131945
2003-10-02,4,11372.53,11548.44,11372.53,11546.12,510367400,0,19847164253,13920536088,175502
2003-10-03,5,11581.51,11652.4,11541.68,11608.72,469542000,0,18681059606,12868237872,167416
2003-10-06,1,11715.91,11838.24,11715.6,11734.48,455872800,0,17862556120,12538435157,172033
2003-10-07,2,11709.24,11737.03,11624.37,11723.92,468226200,0,17518490645,11925451265,147123
2003-10-08,3,11754.71,11885.24,11648.61,11720.8,464075600,0,19007076710,15957241141,188571
2003-10-09,4,11762.26,11821.18,11710.08,11800.37,322958000,0,19036334215,16536036694,191100
2003-10-10,5,11943.51,11958.39,11831.96,11935.83,326066600,0,18370503260,18000754529,195926
2003-10-13,1,11957.38,11992.91,11831.58,11961.97,261776800,0,14185604953,14609841893,167854
2003-10-14,2,12065.35,12065.35,11834.21,11856.02,318455000,0,15534236653,15498600772,174748
2003-10-15,3,11900,12056.75,11884.71,12056.18,279679600,0,14286907602,12271403823,142211
2003-10-16,4,12041.83,12104.89,11952.02,12027.57,349415200,0,18095142543,14328084318,190237
2003-10-17,5,12070.72,12088.62,11915.41,12044.49,348664000,0,15517394196,14116458964,162606
2003-10-20,1,11985.4,12156.75,11958.47,12147.89,405878200,0,16221639211,12746120186,171333
2003-10-21,2,12190.08,12297.46,12161.25,12250.69,373099600,0,18071042234,12671892992,184522
